sku,produto,fornecedor,custo,estoque,revisado_65,anterior,fila,etapa,identidade,conflito,economia,demanda,preco_competitivo,preco_piso,preco_alvo,break_even,margem_competitiva_pct,contribuicao,tributo_pct,tributo_status,recuperado_piso_10,motivos,avisos,revisao_identidade_previa,recomendacao,fonte,avaliado_em
VTK018459,Evus Ev-12 Decapador Roletador Longitudinal 8/ 32mm,Evolusom Comercial Ltda,49.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK018459.json,2026-09-05T15:16:37.457Z
VTK018504,Lâmpada Led Roadstar Mini Lens Rs-h4 17 Br Led Line - Par,Evolusom Comercial Ltda,174.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018505,Módulo Para Reboque Fks Mr200 Plus 5 Saídas,Evolusom Comercial Ltda,64.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,67.06,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK018505.json,2026-09-05T15:16:37.457Z
VTK018547,Caixa Metálica Universal Para Central Alarme,Evolusom Comercial Ltda,31.02,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018548,Caixa R.l.p. Residence Vazia 1 A.f. 12 + Dr + Tw + Rádio + Duto,Evolusom Comercial Ltda,89.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018563,Parafuso Permak Com Rosca Roberba 22mm - Cento - PC / 5,Evolusom Comercial Ltda,88.25,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018589,Cabo Cftv Mpt Cable 4p X 24awg Cmx 305m Azul,Evolusom Comercial Ltda,559.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018593,"Cabo Extensão De Antena Permak 3,80 Metros",Evolusom Comercial Ltda,21.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK018593.json,2026-09-05T15:16:37.457Z
VTK018596,Trava Elétrica Soft Aa420035 Gol G-5 4portas Monoserventia,Evolusom Comercial Ltda,192.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018597,Centralina Tech Line Lw-g5,Evolusom Comercial Ltda,18.39,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018598,"Arandela Frahm 6"" Coaxial 30w Rms 8r Redonda 30158",Evolusom Comercial Ltda,139.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018599,Capa Espelho Flash 1992 Fox 2010 L.e. Cr,Evolusom Comercial Ltda,31.11,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018603,Bucha Para Fixar Alto Falante Gol G5 Fox Golf Polo Permak 237/ P,Evolusom Comercial Ltda,17.5,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018605,Cabo Teclado Sparflex Nitro 100 7 Metros Preto 538195010f,Evolusom Comercial Ltda,52.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018607,"Cabo Auto Plastic Pompéia 2,50 Mm 300v Rolo Com 100 Metros Verde",Evolusom Comercial Ltda,198.99,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018608,Chicote Dedicado Positron Pronnect Hyundai Veloster 2013,Evolusom Comercial Ltda,21.99,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018609,Cabo Ts Shara 910 Para Conexão De 2 Baterias Externas 24v,Evolusom Comercial Ltda,129.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,109.9,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK018609.json,2026-09-05T15:16:37.457Z
VTK018611,Prolongador Aquário Ac-10 Marinox 38cm,Evolusom Comercial Ltda,44.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018616,Contra Frente Plástica Permak Ka Focus Escot Ranger 2 Din 89/c2,Evolusom Comercial Ltda,12.49,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,25.55,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK018616.json,2026-09-05T15:16:37.457Z
VTK018618,Calota Grid Aro 14p 231cb-pta Fiat Modelo Palio Fire 20015/ 16 - PC / 4,Evolusom Comercial Ltda,47.8,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018624,Calha De Chuva Marçon Up 04 Portas 2014 Fume Claro,Evolusom Comercial Ltda,92.4,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018625,Lampada Super Led Shocklight H8/ H16-2 12v 32w 6000k 2200lm (par) Sll-10008,Evolusom Comercial Ltda,73.65,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018628,Calota Grid Aro 14p 177cb-pta Prata Ford Fiesta Hatch 08/12 - PC / 4,Evolusom Comercial Ltda,47.8,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018633,Calota Grid Aro 15p 215cp-pta Fiat Siena/ Palio E/ Punto 14/ 16 - PC / 4,Evolusom Comercial Ltda,66.6,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018634,Atuador Soft Etios 4fios Aa.42.0113,Evolusom Comercial Ltda,34.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018636,Camera Bullet Sohoplus Ip 2 Mp Poe Ip66 Ipc002,Evolusom Comercial Ltda,365.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,218.95,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK018636.json,2026-09-05T15:16:37.457Z
VTK018646,Calota Aro 13p 042cb-pof Mod Celta 2012/ 15 Cb - PC / 4,Evolusom Comercial Ltda,74.4,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018654,Fonte Alimentação Aquário Ca-40s/ Ca-42s Input 100-240v( Usb),Evolusom Comercial Ltda,39.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018655,Ultraled Shocklight S14 H13 6000k 12v 32w 3600lm,Evolusom Comercial Ltda,80.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018658,Sistema De Automação Residencial Intelbras Mibo Home - Amh 3001 (4690004),Evolusom Comercial Ltda,614.66,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,299,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK018658.json,2026-09-05T15:16:37.457Z
VTK018673,Dvr Gravador De Vídeo Frahm 4 Canais Fgd2004l,Evolusom Comercial Ltda,301.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,299.98,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK018673.json,2026-09-05T15:16:37.457Z
VTK018675,Sensor Pet Infravermelho Sulton Spw 400 - 20kg,Evolusom Comercial Ltda,45.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018677,Alarme Automotivo Fks Fk902 12/24v Cr941,Evolusom Comercial Ltda,158.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,214.1,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK018677.json,2026-09-05T15:16:37.457Z
VTK018679,"Calota Grid Aro 14"" 096cb-pta Fiat Sienna 2012/13 - PC / 4",Evolusom Comercial Ltda,47.8,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018680,"Calota Grid Aro 14"" 176cb-pta Ford Fiesta 2003 - PC / 4",Evolusom Comercial Ltda,47.8,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018681,"Calota Grid Aro 13"" 222cb-pta Fiat Uno 2015/16 - PC / 4",Evolusom Comercial Ltda,43.4,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018687,Caixa De Som Frahm 6 Hs 8 Ohms 70w Outdoor Branca Par,Evolusom Comercial Ltda,699.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,821,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK018687.json,2026-09-05T15:16:37.457Z
VTK018689,Climatizador Evaporativo Symphony Sumo 40i 40l 220v 60hz,Evolusom Comercial Ltda,819.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,645,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK018689.json,2026-09-05T15:16:37.457Z
VTK018691,Lâmpada Halógena Code 12v 4300k H13 6055w Unitária,Evolusom Comercial Ltda,15.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK018691.json,2026-09-05T15:16:37.457Z
VTK018694,Calota Aro Grid Clio 2014/15 13a Prata - PC / 4,Evolusom Comercial Ltda,43.4,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018695,Calota Aro Grid 15a Sandero/megane/logan 2014/15 Prata - PC / 4,Evolusom Comercial Ltda,74.4,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018699,Calota Grid Aro 15p 169ar-pta-e Citroen C3 2014/15 - PC / 4,Evolusom Comercial Ltda,66.6,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK018719,"Alarme Automotivo Fks Fk500 Vw G5 / G6 Gol, Voyage, Saveiro, Fox",Evolusom Comercial Ltda,178.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,226,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK018719.json,2026-09-05T15:16:37.457Z
VTK018724,Cabo De Potência Technoise 100% Cobre Vermelho 4mm Rolo 50 Metros,Evolusom Comercial Ltda,202.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,223.52,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK018724.json,2026-09-05T15:16:37.457Z
VTK018806,Caixa Acústica Frahm Gr8 M Passiva Par,Evolusom Comercial Ltda,1239.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,1580,,,,,,8.279935224,estimated,FALSE,COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK018806.json,2026-09-05T15:16:37.457Z
VTK018820,Cabo Pp Circular Technoise Automotivo 2x2.50mm Rolo Com 25m,Evolusom Comercial Ltda,156.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK018820.json,2026-09-05T15:16:37.457Z
VTK020957,Conector Permak Para Cd Hyundai Hb20 35/d5,Evolusom Comercial Ltda,29.5,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,30.84,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK020957.json,2026-09-05T15:16:37.457Z
VTK021891,"Mini Rack Max Eletron 19"" 05 X 350mm Porta Perfurada - Preto",Evolusom Comercial Ltda,112.45,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,192.77,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK021891.json,2026-09-05T15:16:37.457Z
VTK023139,Microfone Sem Fio Duplo De Mão Mxt Uhf-527m,Evolusom Comercial Ltda,445.9,6,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,460.14,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK023139.json,2026-09-05T15:16:37.457Z
