"anuncio";"sku";"produto";"fornecedor";"status";"preco_anterior";"preco_verificado";"margem_verificada";"alvo";"pendencia"
"MLB7298177172";"VTK000541";"Chaleira Elétrica Agratto Aroma Preto 220v";"BKR1";"ALVO_VALIDADO";"104.66";"104.66";"0.07003630804509842";"0.07";""
"MLB7298177126";"VTK018969";"Central Multimídia Evolve Gp348 7"" Capacitiva Com Espelhamento Ios Android";"EVOLUSOM-PR";"ALVO_VALIDADO";"559";"576.07";"0.10000520770045306";"0.1";""
"MLB7298176950";"VTK009839";"Guitarra Elétrica Sg De Madeira Maciça Thomaz Teg 340 Vermelho";"VANRAL";"ALVO_VALIDADO";"1012";"1198.75";"0.15000625651720542";"0.15";""
"MLB7298176942";"VTK017332";"Cabo Hdmi Evus C-050 4k Macho X Macho V2.0 3,0m";"EVOLUSOM-PR";"ALVO_VALIDADO";"46";"48.21";"0.07010993569798797";"0.07";""
"MLB7297407246";"VTK025855";"9 Baterias Cr2032 Elgin";"BKR1";"ALVO_VALIDADO";"78.53";"78.53";"0.2218260537374252";"0.07";""
"MLB7297406948";"VTK025853";"8 Pilhas Recarregável AAA 900mah Elgin 2 Unidades (4 Cart)";"BKR1";"ALVO_VALIDADO";"114.28";"114.28";"0.14219460973048653";"0.07";""
"MLB7297406618";"VTK025851";"8 Pilhas Recarregável Aa-2500mah Elgin (2 Cart)";"BKR1";"ALVO_VALIDADO";"163.56";"163.56";"0.08944729762778186";"0.07";""
"MLB7297406256";"VTK025847";"8 Pilhas Alcalinas Aa Sm-4 Elgin (2 Cart)";"BKR1";"ALVO_VALIDADO";"63.49";"63.49";"0.2822491730981257";"0.07";""
"MLB7297406140";"VTK025846";"8 Pilhas Alcalinas Aa Sm-2 Elgin (4 Cart)";"BKR1";"ALVO_VALIDADO";"65.59";"65.59";"0.2719926818112517";"0.07";""
"MLB7297406004";"VTK025845";"8 Baterias Zinco 9v Elgin";"BKR1";"ALVO_VALIDADO";"97.64";"97.64";"0.17195821384678409";"0.07";""
"MLB7297405884";"VTK025844";"8 Baterias Recarregaveis 9v Elgin";"EVOLUSOM-PR";"ALVO_VALIDADO";"329.66";"348.7";"0.09999999999999999";"0.1";""
"MLB7297405530";"VTK025841";"7 Baterias Zinco 9v Elgin";"BKR1";"ALVO_VALIDADO";"91.11";"91.11";"0.18669739874876526";"0.07";""
"MLB7297404292";"VTK025813";"50 Baterias CR2450 Elgin (10  Cart)";"BKR1";"ALVO_VALIDADO";"243";"261.78";"0.10000764000305601";"0.1";""
"MLB7297403882";"VTK025803";"5 Baterias Recarregaveis 9v Elgin";"EVOLUSOM-PR";"ALVO_VALIDADO";"218.69";"232.26";"0.1000172220787049";"0.1";""
"MLB7297403792";"VTK025802";"5 Baterias Cr2032 Elgin";"BKR1";"ALVO_VALIDADO";"62.89";"62.89";"0.2851009699475274";"0.07";""
"MLB7297403506";"VTK025788";"40 Pilhas Recarregavel Aaa 900mah Elgin (10 Cart)";"BKR1";"ALVO_VALIDADO";"370.63";"390.67";"0.10000767911536591";"0.1";""
"MLB7297403428";"VTK025787";"40 Pilhas Recarregável Aa-2500mah Elgin (10 Cart)";"BKR1";"ALVO_VALIDADO";"753.22";"766.36";"0.10000521947909599";"0.1";""
"MLB7297403352";"VTK025786";"40 Pilhas Recarregaveis AAA 1000 Mah Elgin (10 Cartelas C/4 Un)";"BKR1";"ALVO_VALIDADO";"343";"375.39";"0.10000266389621461";"0.1";""
"MLB7297403074";"VTK025783";"40 Pilhas Alcalinas AA Elgin (10 Cartelas C/4 Un)";"BKR1";"ALVO_VALIDADO";"143.36";"143.36";"0.10665457589285712";"0.07";""
"MLB7297402976";"VTK025777";"40 Baterias Alcalinas Lr626 Ag4 Elgin (4  Cart)";"BKR1";"ALVO_VALIDADO";"67.57";"67.57";"0.2631345271570224";"0.07";""
"MLB7297402876";"VTK025776";"40 Baterias Alcalinas Lr621 Ag1 Elgin (4  Cart)";"BKR1";"ALVO_VALIDADO";"66.69";"66.69";"0.24801319538161642";"0.07";""
"MLB7297402518";"VTK025773";"4 Pilhas Recarregável AAA 900mah Elgin 2 Unidades (2 Cart)";"BKR1";"ALVO_VALIDADO";"77.43";"77.43";"0.2253648456670541";"0.07";""
"MLB7297402428";"VTK025772";"4 Pilhas recarregável AA 2500 Mah Elgin (2 Cart)";"EVOLUSOM-PR";"ALVO_VALIDADO";"106.38";"106.38";"0.15519834555367554";"0.07";""
"MLB7297401940";"VTK025766";"4 Baterias Cr2032 Elgin";"BKR1";"ALVO_VALIDADO";"58.99";"58.99";"0.3061535853534497";"0.07";""
"MLB7297401850";"VTK025765";"4 Baterias Alcalina A23 Elgin";"BKR1";"ALVO_VALIDADO";"69.67";"69.67";"0.2541983637146548";"0.07";""
"MLB7297401428";"VTK025746";"30 Baterias Alcalinas Lr626 Ag4 Elgin (3  Cart)";"BKR1";"ALVO_VALIDADO";"61.51";"61.51";"0.2921476182734515";"0.07";""
"MLB7297400606";"VTK025740";"3 Baterias Cr2032 Elgin";"BKR1";"ALVO_VALIDADO";"55.08";"55.08";"0.3300653594771242";"0.07";""
"MLB7297400306";"VTK025737";"28 Pilhas Alcalinas Aa Sm-4 Elgin (7 Cart)";"BKR1";"ALVO_VALIDADO";"112.3";"112.3";"0.1452359750667854";"0.07";""
"MLB7297400140";"VTK025732";"25 Baterias Alcalinas A23 (5 Cart)";"BKR1";"ALVO_VALIDADO";"161.73";"161.73";"0.20107586718605086";"0.07";""
"MLB7297400036";"VTK025731";"24 Pilhas Alcalinas Aa Sm-4 Elgin (6 Cart)";"BKR1";"ALVO_VALIDADO";"102.83";"102.83";"0.1616259846348342";"0.07";""
"MLB7297398722";"VTK025719";"20 Pilhas Alcalinas Aa Sm-2 Elgin (10 Cart)";"BKR1";"ALVO_VALIDADO";"95.99";"95.99";"0.17553911865819358";"0.07";""
"MLB7297398384";"VTK025712";"20 Baterias CR2450 Elgin (4  Cart)";"BKR1";"ALVO_VALIDADO";"152.25";"152.25";"0.24006568144499177";"0.07";""
"MLB7297397864";"VTK025706";"20 Baterias Alcalinas A27 Elgin (4  Cart)";"EVOLUSOM-PR";"ALVO_VALIDADO";"103.62";"103.62";"0.1602007334491411";"0.07";""
"MLB7297397256";"VTK025701";"2 Baterias Zinco 9v Elgin";"BKR1";"ALVO_VALIDADO";"56.43";"56.43";"0.32146021619705833";"0.07";""
"MLB7297396992";"VTK025699";"2 Baterias Cr2032 Elgin";"BKR1";"ALVO_VALIDADO";"52.36";"52.36";"0.3491214667685256";"0.07";""
"MLB7297396654";"VTK025696";"18 Pilhas Alcalinas Aaa Sm-2 Elgin (9 Cart)";"BKR1";"ALVO_VALIDADO";"93.09";"93.09";"0.18197443334407562";"0.07";""
"MLB7297394518";"VTK025857";"9 Baterias Zinco 9v Elgin";"BKR1";"ALVO_VALIDADO";"107.34";"107.34";"0.15353083659400038";"0.07";""
"MLB7297393538";"VTK025850";"8 Pilhas recarregável AA 2500 Mah Elgin (4 Cart)";"EVOLUSOM-PR";"ALVO_VALIDADO";"165.31";"165.31";"0.08813743875143669";"0.07";""
"MLB7297393438";"VTK025848";"8 Pilhas Alcalinas Aaa Sm-2 Elgin (4 Cart)";"BKR1";"ALVO_VALIDADO";"65.46";"65.46";"0.27253284448518184";"0.07";""
"MLB7297392560";"VTK025840";"7 Baterias Recarregaveis 9v Elgin";"EVOLUSOM-PR";"ALVO_VALIDADO";"292.43";"309.88";"0.10000645411126888";"0.1";""
"MLB7297392320";"VTK025838";"7 Baterias Alcalina A23 Elgin";"BKR1";"ALVO_VALIDADO";"89.41";"89.41";"0.1908063974946874";"0.07";""
"MLB7297392242";"VTK025829";"6 Pilhas Recarregável AAA 900mah Elgin 2 Unidades (3 Cart)";"BKR1";"ALVO_VALIDADO";"94.67";"94.67";"0.17840921094327664";"0.07";""
"MLB7297392006";"VTK025826";"6 Pilhas Alcalinas Aaa Sm-2 Elgin (3 Cart)";"BKR1";"ALVO_VALIDADO";"59.93";"59.93";"0.3006841314867345";"0.07";""
"MLB7297391538";"VTK025822";"6 Baterias Cr2032 Elgin";"BKR1";"ALVO_VALIDADO";"66.8";"66.8";"0.2664670658682635";"0.07";""
"MLB7297391458";"VTK025821";"6 Baterias Alcalina A23 Elgin";"BKR1";"ALVO_VALIDADO";"82.83";"82.83";"0.20862006519377038";"0.07";""
"MLB7297391312";"VTK025809";"50 Baterias Alcalinas A27 Elgin (10  Cart)";"EVOLUSOM-PR";"ALVO_VALIDADO";"188.56";"188.56";"0.07323928722952906";"0.07";""
"MLB7297391216";"VTK025808";"50 Baterias Alcalinas A23 Elgin (10 Cartelas C/5 Un)";"BKR1";"ALVO_VALIDADO";"247";"253.98";"0.10000787463579809";"0.1";""
"MLB7297391162";"VTK025807";"50 Baterias Alcalinas A23 (10 Cart)";"BKR1";"ALVO_VALIDADO";"301.73";"301.73";"0.2055811487091108";"0.1";""
"MLB7297391050";"VTK025804";"5 Baterias Zinco 9v Elgin";"BKR1";"ALVO_VALIDADO";"78.03";"78.03";"0.2233756247597078";"0.07";""
"MLB7297390776";"VTK025801";"5 Baterias Alcalina A23 Elgin";"BKR1";"ALVO_VALIDADO";"76.25";"76.25";"0.22937704918032784";"0.07";""
"MLB7297389848";"VTK025775";"40 Baterias Alcalinas Lr41 Elgin (4  Cart)";"BKR1";"ALVO_VALIDADO";"75.88";"75.88";"0.23062730627306274";"0.07";""
"MLB7297389774";"VTK025774";"40 Baterias Alcalinas A23 (8 Cart)";"BKR1";"ALVO_VALIDADO";"188";"193.71";"0.0700015487068298";"0.07";""
"MLB7297389410";"VTK025770";"4 Pilhas Alcalinas Aaa Sm-2 Elgin (2 Cart)";"BKR1";"ALVO_VALIDADO";"54.41";"54.41";"0.3346811247932366";"0.07";""
"MLB7297389318";"VTK025769";"4 Pilhas Alcalinas Aa Sm-2 Elgin (2 Cart)";"BKR1";"ALVO_VALIDADO";"55.07";"55.07";"0.33048846922099145";"0.07";""
"MLB7297388426";"VTK025745";"30 Baterias Alcalinas Lr621 Ag1 Elgin (3  Cart)";"BKR1";"ALVO_VALIDADO";"61.1";"61.1";"0.27463175122749595";"0.07";""
"MLB7297387878";"VTK025742";"3 Baterias Zinco 9v Elgin";"BKR1";"ALVO_VALIDADO";"64.95";"64.95";"0.27513471901462666";"0.07";""
"MLB7297387500";"VTK025738";"3 Baterias Alcalina A23 Elgin";"BKR1";"ALVO_VALIDADO";"63.09";"63.09";"0.28403867490886037";"0.07";""
"MLB7297386892";"VTK025725";"20 Pilhas Recarregável AAA 900mah Elgin 2 Unidades (10 Cart)";"BKR1";"ALVO_VALIDADO";"213.06";"225.5";"0.1";"0.1";""
"MLB7297386726";"VTK025722";"20 Pilhas Alcalinas Aaa Sm-2 Elgin (10 Cart)";"BKR1";"ALVO_VALIDADO";"101.25";"101.25";"0.164641975308642";"0.07";""
"MLB7297386542";"VTK025721";"20 Pilhas Alcalinas AAA Elgin (10 Cartelas C/2 Un)";"BKR1";"ALVO_VALIDADO";"101.25";"101.25";"0.164641975308642";"0.07";""
"MLB7297385700";"VTK025718";"20 Pilhas Alcalinas AA Elgin (10 Cartelas C/2 Un)";"BKR1";"ALVO_VALIDADO";"95.99";"95.99";"0.17553911865819358";"0.07";""
"MLB7297385056";"VTK025707";"20 Baterias Alcalinas Lr41 Elgin (2  Cart)";"BKR1";"ALVO_VALIDADO";"59.62";"59.62";"0.3025830258302583";"0.07";""
"MLB7297384492";"VTK025704";"20 Baterias Alcalinas A23 (4 Cart)";"BKR1";"ALVO_VALIDADO";"141.86";"141.86";"0.19885802904271815";"0.07";""
"MLB7297384238";"VTK025700";"2 Baterias Recarregaveis 9v Elgin";"EVOLUSOM-PR";"ALVO_VALIDADO";"117.04";"117.04";"0.13798701298701296";"0.07";""
"MLB7297383964";"VTK025698";"2 Baterias Alcalina A23 Elgin";"BKR1";"ALVO_VALIDADO";"56.51";"56.51";"0.32100513183507345";"0.07";""
"MLB7297381740";"VTK025856";"9 Baterias Recarregaveis 9v Elgin";"EVOLUSOM-PR";"ALVO_VALIDADO";"366.89";"387.53";"0.10001806311769412";"0.1";""
"MLB7297381128";"VTK025852";"8 Pilhas Recarregavel Aaa 900mah Elgin (2 Cart)";"BKR1";"ALVO_VALIDADO";"108.88";"108.88";"0.15080822924320356";"0.07";""
"MLB7297380096";"VTK025843";"8 Baterias Cr2032 Elgin";"BKR1";"ALVO_VALIDADO";"74.62";"74.62";"0.235191637630662";"0.07";""
"MLB7297379956";"VTK025842";"8 Baterias Alcalina A23 Elgin";"BKR1";"ALVO_VALIDADO";"95.99";"95.99";"0.17553911865819358";"0.07";""
"MLB7297379674";"VTK025839";"7 Baterias Cr2032 Elgin";"BKR1";"ALVO_VALIDADO";"70.71";"70.71";"0.2500353556781219";"0.07";""
"MLB7297379402";"VTK025828";"6 Pilhas recarregável AA 2500 Mah Elgin (3 Cart)";"EVOLUSOM-PR";"ALVO_VALIDADO";"139.21";"139.21";"0.11083973852453127";"0.07";""
"MLB7297379158";"VTK025825";"6 Pilhas Alcalinas Aa Sm-2 Elgin (3 Cart)";"BKR1";"ALVO_VALIDADO";"60.33";"60.33";"0.2986905353886955";"0.07";""
"MLB7297379050";"VTK025824";"6 Baterias Zinco 9v Elgin";"BKR1";"ALVO_VALIDADO";"84.57";"84.57";"0.20361830436324937";"0.07";""
"MLB7297378922";"VTK025823";"6 Baterias Recarregaveis 9v Elgin";"EVOLUSOM-PR";"ALVO_VALIDADO";"255.2";"271.07";"0.10001106725200133";"0.1";""
"MLB7297377962";"VTK025793";"45 Baterias Alcalinas A23 (9 Cart)";"BKR1";"ALVO_VALIDADO";"275.36";"275.36";"0.21466443927948867";"0.1";""
"MLB7297377540";"VTK025784";"40 Pilhas Alcalinas Aa Sm-4 Elgin (10 Cart)";"BKR1";"ALVO_VALIDADO";"143.36";"143.36";"0.10665457589285712";"0.07";""
"MLB7297376526";"VTK025768";"4 Baterias Zinco 9v Elgin";"BKR1";"ALVO_VALIDADO";"69.51";"69.51";"0.2547834843907351";"0.07";""
"MLB7297376392";"VTK025767";"4 Baterias Recarregaveis 9v Elgin";"EVOLUSOM-PR";"ALVO_VALIDADO";"187.44";"187.44";"0.0738903115663679";"0.07";""
"MLB7297376038";"VTK025764";"36 Pilhas Alcalinas Aa Sm-4 Elgin (9 Cart)";"BKR1";"ALVO_VALIDADO";"133.88";"133.88";"0.11652225873916941";"0.07";""
"MLB7297375900";"VTK025756";"32 Pilhas Alcalinas Aa Sm-4 Elgin (8 Cart)";"BKR1";"ALVO_VALIDADO";"124.41";"124.41";"0.12788361064223133";"0.07";""
"MLB7297375392";"VTK025744";"30 Baterias Alcalinas Lr41 Elgin (3  Cart)";"BKR1";"ALVO_VALIDADO";"67.75";"67.75";"0.26243542435424355";"0.07";""
"MLB7297375214";"VTK025743";"30 Baterias Alcalinas A23 (6 Cart)";"BKR1";"ALVO_VALIDADO";"191.73";"191.73";"0.21405100923173212";"0.07";""
"MLB7297374950";"VTK025741";"3 Baterias Recarregaveis 9v Elgin";"EVOLUSOM-PR";"ALVO_VALIDADO";"149.31";"149.31";"0.07648516509276003";"0.07";""
"MLB7297373506";"VTK025720";"20 Pilhas Alcalinas Aa Sm-4 Elgin (5 Cart)";"BKR1";"ALVO_VALIDADO";"90.72";"90.72";"0.18750000000000003";"0.07";""
"MLB7297372504";"VTK025709";"20 Baterias Alcalinas Lr626 Ag4 Elgin (2  Cart)";"BKR1";"ALVO_VALIDADO";"55.46";"55.46";"0.32762351244139926";"0.07";""
"MLB7297372340";"VTK025708";"20 Baterias Alcalinas Lr621 Ag1 Elgin (2  Cart)";"BKR1";"ALVO_VALIDADO";"55.52";"55.52";"0.30655619596541783";"0.07";""
"MLB7297370726";"VTK025695";"18 Pilhas Alcalinas Aa Sm-2 Elgin (9 Cart)";"BKR1";"ALVO_VALIDADO";"90.72";"90.72";"0.18750000000000003";"0.07";""
"MLB7296161092";"VTK025594";"6 Baterias Cr2032 Duracell (3 Cart. c/ 2 Un. Cada)";"BKR1";"ALVO_VALIDADO";"131.51";"131.51";"0.1192304767698274";"0.07";""
"MLB7296160790";"VTK025592";"6 Baterias Alcalinas 9v Duracell (3 Cart. c/ 2 Un. Cada)";"BKR1";"ALVO_VALIDADO";"228.89";"243.65";"0.10002052123948287";"0.1";""
"MLB7296160218";"VTK025584";"50 Baterias Alcalinas 9v Duracell (50 Cart. c/ 1 Un. Cada)";"BKR1";"ALVO_VALIDADO";"2158.42";"2281.11";"0.15000153434073762";"0.15";""
"MLB7296159420";"VTK025579";"48 Pilhas Alcalinas Aa Duracell (3 Cart. c/ 16 Un. Cada)";"BKR1";"ALVO_VALIDADO";"371.7";"395.55";"0.1000126406269751";"0.1";""
"MLB7296159056";"VTK025573";"48 Baterias Alcalinas 9v Duracell (48 Cart. c/ 1 Un. Cada)";"BKR1";"ALVO_VALIDADO";"2073.22";"2191.37";"0.15000205350990475";"0.15";""
"MLB7296158948";"VTK025572";"45 Baterias Cr2032 Duracell (9 Cart. c/ 5 Un. Cada)";"BKR1";"ALVO_VALIDADO";"520.42";"548.35";"0.10000911826388256";"0.1";""
"MLB7296158818";"VTK025567";"400 Baterias Cr2032 Duracell (80 Cart. c/ 5 Un. Cada)";"BKR1";"ALVO_VALIDADO";"4707.75";"5221.16";"0.15000114916991625";"0.15";""
"MLB7296158654";"VTK025566";"40 Pilhas Alcalinas Aaa Palito Duracell (10 Cart. c/ 4 Un.)";"BKR1";"ALVO_VALIDADO";"304.94";"322.93";"0.10002167652432414";"0.1";""
"MLB7296158204";"VTK025563";"40 Baterias Cr2032 Duracell (8 Cart. c/ 5 Un. Cada)";"BKR1";"ALVO_VALIDADO";"466.66";"492.29";"0.10000203132300066";"0.1";""
"MLB7296157506";"VTK025559";"4 Pilhas Alcalinas Aaa Palito Duracell (2 Cart. c/ 2 Un.)";"BKR1";"ALVO_VALIDADO";"73.22";"73.22";"0.24023490849494675";"0.07";""
"MLB7296157318";"VTK025558";"4 Pilhas Alcalinas Aa Duracell (2 Cart. c/ 2 Un. Cada)";"BKR1";"ALVO_VALIDADO";"52";"52.89";"0.070145585176782";"0.07";""
"MLB7296157178";"VTK025557";"4 Pilhas Alcalinas A23 Mn21 12v Duracell (2 Cart. c/ 2 Un.)";"BKR1";"ALVO_VALIDADO";"137.04";"137.04";"0.11310566258026854";"0.07";""
"MLB7296156800";"VTK025555";"4 Baterias Alcalinas 9v Duracell (4 Cart. c/ 1 Un. Cada)";"BKR1";"ALVO_VALIDADO";"180.06";"180.06";"0.07825169387981784";"0.07";""
"MLB7296156238";"VTK025552";"36 Pilhas Alcalinas Aaa Palito Duracell (9 Cart. c/ 4 Un.)";"BKR1";"ALVO_VALIDADO";"276.38";"292.95";"0.10001706775900325";"0.1";""
"MLB7296155312";"VTK025544";"32 Pilhas Alcalinas Aaa Palito Duracell (2 Cart. c/ 16 Un.)";"BKR1";"ALVO_VALIDADO";"242.96";"257.88";"0.10000775554521482";"0.1";""
"MLB7296155048";"VTK025543";"32 Pilhas Alcalinas Aa Duracell (8 Cart. c/ 4 Un. Cada)";"BKR1";"ALVO_VALIDADO";"247.56";"262.67";"0.10001142117485817";"0.1";""
"MLB7296154786";"VTK025542";"32 Pilhas Alcalinas Aa Duracell (4 Cart. c/ 8 Un. Cada)";"BKR1";"ALVO_VALIDADO";"244.11";"259.08";"0.10000771962328239";"0.1";""
"MLB7296153596";"VTK025533";"28 Pilhas Alcalinas Aaa Palito Duracell (7 Cart. c/ 4 Un.)";"BKR1";"ALVO_VALIDADO";"220.31";"234.2";"0.1";"0.1";""
"MLB7296153222";"VTK025531";"250 Baterias Cr2032 Duracell (50 Cart. c/ 5 Un. Cada)";"BKR1";"ALVO_VALIDADO";"3104.14";"3277.3";"0.15000152564611113";"0.15";""
"MLB7296152400";"VTK025526";"24 Pilhas Alcalinas Aa Duracell (6 Cart. c/ 4 Un. Cada)";"BKR1";"ALVO_VALIDADO";"191.31";"191.31";"0.07166379175160734";"0.07";""
"MLB7296152066";"VTK025524";"24 Pilhas Alcalinas Aa Duracell (12 Cart. c/ 2 Un. Cada)";"BKR1";"ALVO_VALIDADO";"225.06";"239.89";"0.10000416857726457";"0.1";""
"MLB7296151942";"VTK025519";"24 Baterias Alcalinas 9v Duracell (12 Cart. c/ 2 Un. Cada)";"BKR1";"ALVO_VALIDADO";"898.07";"913.36";"0.1000043794341771";"0.1";""
"MLB7296148362";"VTK025595";"6 Pilhas Alcalinas A23 Mn21 12v Duracell (3 Cart. c/ 2 Un.)";"BKR1";"ALVO_VALIDADO";"172.56";"172.56";"0.08310152990264255";"0.07";""
"MLB7296147708";"VTK025591";"56 Pilhas Alcalinas Aa Duracell (7 Cart. c/ 8 Un. Cada)";"BKR1";"ALVO_VALIDADO";"406.9";"429.05";"0.10001165365342034";"0.1";""
"MLB7296146986";"VTK025582";"48 Pilhas Alcalinas Aaa Palito Duracell (3 Cart. c/ 16 Un.)";"BKR1";"ALVO_VALIDADO";"384.29";"410.6";"0.1";"0.1";""
"MLB7296146828";"VTK025581";"48 Pilhas Alcalinas Aaa Palito Duracell (12 Cart. c/ 4 Un.)";"BKR1";"ALVO_VALIDADO";"359.69";"380.03";"0.10001841959845276";"0.1";""
"MLB7296146672";"VTK025580";"48 Pilhas Alcalinas Aa Duracell (6 Cart. c/ 8 Un. Cada)";"BKR1";"ALVO_VALIDADO";"349.64";"368.79";"0.10000271157027034";"0.1";""
"MLB7296145074";"VTK025562";"40 Baterias Alcalinas 9v Duracell (40 Cart. c/ 1 Un. Cada)";"BKR1";"ALVO_VALIDADO";"1844.54";"1980";"0.15";"0.15";""
"MLB7296144896";"VTK025561";"4 Pilhas Alcalinas D Duracell (2 Cart. c/ 2 Un. Cada)";"BKR1";"ALVO_VALIDADO";"150.44";"150.44";"0.10010635469290083";"0.07";""
"MLB7296144732";"VTK025560";"4 Pilhas Alcalinas C Duracell (2 Cart. c/ 2 Un. Cada)";"BKR1";"ALVO_VALIDADO";"130.07";"130.07";"0.12101176289690167";"0.07";""
"MLB7296144084";"VTK025556";"4 Baterias Cr2032 Duracell (2 Cart. c/ 2 Un. Cada)";"BKR1";"ALVO_VALIDADO";"101.25";"101.25";"0.164641975308642";"0.07";""
"MLB7296143630";"VTK025554";"4 Baterias Alcalinas 9v Duracell (2 Cart. c/ 2 Un. Cada)";"BKR1";"ALVO_VALIDADO";"165.94";"165.94";"0.08774255755092203";"0.07";""
"MLB7296142742";"VTK025546";"35 Baterias Cr2032 Duracell (7 Cart. c/ 5 Un. Cada)";"BKR1";"ALVO_VALIDADO";"403.4";"424.85";"0.1000117688595975";"0.1";""
"MLB7296141320";"VTK025540";"30 Baterias Cr2032 Duracell (6 Cart. c/ 5 Un. Cada)";"BKR1";"ALVO_VALIDADO";"359.14";"380.18";"0.10000526066600032";"0.1";""
"MLB7296140946";"VTK025535";"30 Baterias Alcalinas 9v Duracell (30 Cart. c/ 1 Un. Cada)";"BKR1";"ALVO_VALIDADO";"1255.33";"1383.68";"0.15000578168362627";"0.15";""
"MLB7296140714";"VTK025534";"3 Baterias Alcalinas 9v Duracell (3 Cart. c/ 1 Un. Cada)";"BKR1";"ALVO_VALIDADO";"148.81";"148.81";"0.0770109535649486";"0.07";""
"MLB7296140376";"VTK025532";"28 Pilhas Alcalinas Aa Duracell (7 Cart. c/ 4 Un. Cada)";"BKR1";"ALVO_VALIDADO";"218.31";"231.8";"0.09999999999999999";"0.1";""
"MLB7296140036";"VTK025530";"25 Baterias Cr2032 Duracell (5 Cart. c/ 5 Un. Cada)";"BKR1";"ALVO_VALIDADO";"295.88";"312.74";"0.10001918526571593";"0.1";""
"MLB7296139916";"VTK025529";"24 Pilhas Alcalinas Lr44 A76 Duracell (6 Cart. c/ 4 Un Cada)";"BKR1";"ALVO_VALIDADO";"165.06";"165.06";"0.08833151581243184";"0.07";""
"MLB7296138590";"VTK025517";"20 Pilhas Alcalinas Lr44 A76 Duracell (5 Cart. c/ 4 Un Cada)";"BKR1";"ALVO_VALIDADO";"145.69";"145.69";"0.07886608552405794";"0.07";""
"MLB7296138426";"VTK025516";"20 Pilhas Alcalinas D Duracell (10 Cart. c/ 2 Un. Cada)";"BKR1";"ALVO_VALIDADO";"599.63";"630.18";"0.10000317369640421";"0.1";""
"MLB7296137722";"VTK025512";"20 Pilhas Alcalinas Aa Duracell (5 Cart. c/ 4 Un. Cada)";"BKR1";"ALVO_VALIDADO";"169.31";"169.31";"0.0852873427440789";"0.07";""
"MLB7296135246";"VTK025596";"6 Pilhas Alcalinas Aa Duracell (3 Cart. c/ 2 Un. Cada)";"BKR1";"ALVO_VALIDADO";"86.38";"86.38";"0.19865709655012737";"0.07";""
"MLB7296134736";"VTK025593";"6 Baterias Alcalinas 9v Duracell (6 Cart. c/ 1 Un. Cada)";"BKR1";"ALVO_VALIDADO";"252.45";"267.78";"0.10000746881768617";"0.1";""
"MLB7296134254";"VTK025586";"500 Baterias Cr2032 Duracell (100 Cart. c/ 5 Un. Cada)";"BKR1";"ALVO_VALIDADO";"5750";"6517.06";"0.15000015344342385";"0.15";""
"MLB7296134148";"VTK025585";"50 Baterias Cr2032 Duracell (10 Cart. c/ 5 Un. Cada)";"BKR1";"ALVO_VALIDADO";"564.69";"593.02";"0.10001349027014267";"0.1";""
"MLB7296133876";"VTK025583";"5 Baterias Alcalinas 9v Duracell (5 Cart. c/ 1 Un. Cada)";"BKR1";"ALVO_VALIDADO";"218.69";"232.26";"0.1000172220787049";"0.1";""
"MLB7296133080";"VTK025578";"48 Pilhas Alcalinas Aa Duracell (12 Cart. c/ 4 Un. Cada)";"BKR1";"ALVO_VALIDADO";"359.69";"380.03";"0.10001841959845276";"0.1";""
"MLB7296132420";"VTK025565";"40 Pilhas Alcalinas Aa Duracell (5 Cart. c/ 8 Un. Cada)";"BKR1";"ALVO_VALIDADO";"295.88";"312.74";"0.10001918526571593";"0.1";""
"MLB7296132272";"VTK025564";"40 Pilhas Alcalinas Aa Duracell (10 Cart. c/ 4 Un. Cada)";"BKR1";"ALVO_VALIDADO";"305.06";"323.07";"0.10000928591326957";"0.1";""
"MLB7296130486";"VTK025553";"384 Pilhas Alcalinas Aa Duracell (48 Cart. c/ 8 Un. Cada)";"BKR1";"ALVO_VALIDADO";"2981.12";"3147.7";"0.15000158846141629";"0.15";""
"MLB7296130044";"VTK025551";"36 Pilhas Alcalinas Aa Duracell (9 Cart. c/ 4 Un. Cada)";"BKR1";"ALVO_VALIDADO";"272.88";"288.75";"0.10001731601731602";"0.1";""
"MLB7296129616";"VTK025545";"32 Pilhas Alcalinas Aaa Palito Duracell (8 Cart. c/ 4 Un.)";"BKR1";"ALVO_VALIDADO";"249.06";"264.47";"0.10001134344160016";"0.1";""
"MLB7296128736";"VTK025541";"32 Pilhas Alcalinas Aa Duracell (2 Cart. c/ 16 Un. Cada)";"BKR1";"ALVO_VALIDADO";"240.82";"255.34";"0.10002349808099005";"0.1";""
"MLB7296126950";"VTK025528";"24 Pilhas Alcalinas Aaa Palito Duracell (6 Cart. c/ 4 Un.)";"BKR1";"ALVO_VALIDADO";"194.19";"194.19";"0.0701889901642721";"0.07";""
"MLB7296126808";"VTK025527";"24 Pilhas Alcalinas Aaa Palito Duracell (12 Cart. c/ 2 Un.)";"BKR1";"ALVO_VALIDADO";"220.44";"234.35";"0.10002133560913165";"0.1";""
"MLB7296126430";"VTK025525";"24 Pilhas Alcalinas Aa Duracell (3 Cart. c/ 8 Un. Cada)";"BKR1";"ALVO_VALIDADO";"190.81";"190.81";"0.07200880456999109";"0.07";""
